post_num,post_idx,text,topic_tag,sentiment_tag
5,15,הוא רפובליקני,2,0
5,16,אמרה ל אני סנטורית חשובה ו הדגישה ש זה נכון לגבי נתניהו ודרמר,2,0
5,17,גם על ה קרע ה מתמשך עם יהדות ארהב אנחנו הולכים לשלם מחיר,0,2
5,18,חבר קונגרס יהודי ליברלי מ ניו יורק,0,2
5,19,גרי נדלר,0,2
5,20,יעמוד ב ראש ועדת ה חוקה ו ינהל את דיוני ה הדחה של טראמפ אם יהיו,1,0
5,21,ליברל יהודי אחר,0,2
5,22,אליוט אנגל,0,2
5,23,יהיה ראש ועדת ה חוץ של בית ה נבחרים,0,2
5,24,שני ה אישים ה אלה הם ידידי ישראל מובהקים,0,2
5,25,אבל כועסים מאוד על נתניהו,2,-1
5,26,שניהם דיברו לא פעם על ביטול מתווה ה כותל ו על חוק ה גיור,2,0
5,27,הם שייכים ל קבוצת ה יהודים ש מרגישים שממשלת ישראל ב ה גדה ב ה הם,2,-1
5,28,לא בטוח ש הם טועים,2,-1
5,29,מעבר ל ה הם,0,2
5,30,לא רק ש ה דמוקרטים כבשו את ה קונגרס,0,2
5,31,צריך לשים לב ל ה שאלה על איזה דמוקרטים מדובר,0,2
5,32,כמו ה שמאל ה אירופי,0,2
5,33,גם ה שמאל ה אמריקאי אינו אוהד את ישראל,0,2
5,34,חברי קונגרס צעירים מ קואליציית ה מיעוטים הולכים להוביל ב ה שנתיים ה קרובות קו אנטי ישראלי חריף,0,2
5,35,אפשר לטפל ב ה זה,0,2
5,36,ל ישראל יש סיפור חזק ו טוב ו אנחנו ידענו ב ה עבר לפעול מול שתי ה מפלגות בלי להיקלע ל ה סכסוכים בין הם,0,2
5,37,אלא ש זה לא יכול לקרות בלי עבודה מקצועית ראויה,0,2
5,38,לא כש אין משרד חוץ מתפקד,0,2
5,39,לא כש ה טיפול של ראש ה ממשלה ב ה זירה ה פוליטית ה אמריקאית הפך ל ה יהיר ו רשלני,2,-1
5,40,לא כש ה מדיניות מוכתבת מ שיקולים קואליציוניים ו מ ה פחד מ ה סיעות ה חרדיות ב ה מקום מ מה ש טוב ל מדינת ישר,0,2
6,0,רגע לפני נאומו של ראש ה ממשלה נתניהו הערב באום,2,0
6,1,צריך להזכיר את ה אמירה ה חשובה ו ה ברורה ביותר אתמול מ פי ה נשיא טראמפ,1,1
6,2,ב ה רוסיה ו ב ה כלל,0,2
6,3,אנחנו עם ישראל ב 100,0,2
6,4,זה יותר חשוב מ כל אמירה על מדינה או שתיים,0,2
6,5,יש עוד אופציות כמו תכנית ה אוטונומיה ש הצעתי,0,2
6,6,ב ה תגובה ה ראשונה,0,2
6,7,לא תתקיים ריבונות נוספת חוץ מישראל בין ה ים ל ירדן ו אל תתנו ל אף אחד לבלבל את א,0,2
7,0,אני מברך על החלטת ה נשיא טראמפ ו ה ממשל ה אמריקאי לסגור את נציגות אשף ב ה וושינגטון,1,1
7,1,אשף ב הנהגת אבו מ אזן הוא ארגון ש מעודד טרור דרך הזרמת משכורות עתק ל ה מחבלים רוצחים,0,2
7,2,מפיץ הסתה נגד מדינת ישראל ב מערכת ה חינוך ו ב תקשורת ה פלסטינית ו פועל ב כל ה כח נגד אנחנו ב ה זירה ה בינלאומית,0,2
7,3,ה החלטה ה אמריקאית מוכיחה פעם נוספת את מה ש כבר אמרתי לא פעם,1,1
7,4,אבו מאזן איננו פרטנר ל שלום,0,2
7,5,אלא מכשול ל ה שלום,0,2
7,6,צילום מסך מת,0,2
8,0,אני מברך את נשיא ארהב דונלד טראמפ על ה פסגה ה היסטורית ב ה סינגפור,1,1
8,1,זהו צעד חשוב ב ה מאמץ לפרק את חצי ה אי ה קוריאני מנשק גרעיני,1,1
8,2,ה נשיא טראמפ נוקט עמדה תקיפה גם נגד ניסיונה של איראן להתחמש ב נשק גרעיני ו גם נגד תוקפנותה ב ה מזרח ה תיכון,1,1
8,3,ה דבר ה זה כבר נותן את אותותיו ב ה כלכלה ה איראנית,0,2
8,4,מדיניותו של ה נשיא טראמפ היא ב שורה חשובה ל ה ישראל,1,1
8,5,ל ה אזור ו ל ה עולם כולו,1,0
8,6,ו ידאו,0,2
8,7,עומר מ ירון,0,2
8,8,ל ה עמ,0,2
8,9,בן פרץ,0,2
8,10,ל ה ,0,2
9,0,חיכינו ב ה ציפייה ל החלטתו של נשיא ארצות ה ברית,1,0
9,1,ו שמחנו לשמוע את היא,1,1
9,2,ה נשיא טראמפ הוא ידיד אמת של ישראל ו זה רק סמלי ש ה החלטה על פרישה מ הסכם ה גרעין מתלכדת עם ה החלטה ל העברת ה שגרירות מ ירושלים,1,1
9,3,איננו יכולים להתעלם מ תרומתו של ראש ה ממשלה ל צעדים אלה,2,1
9,4,כעת עלינו לפעול ל רתימת מדינות אירופה ו אחרות ל ה צעדים ל מניעת נשק גרעיני איראני,0,2
9,5,אין ספק ש לאור החלטות בעלות משמעות ביטחונית כמו אלה,0,2
9,6,על אנחנו להעריך את ה עבודה ה חשובה ש עושים גופי ה ביטחון של מדינת ישראל יום ו ליל,0,2
9,7,ב כך הם מאפשרים ל ה קברניטים לקבל החלטות ש גם אם יש ב ה הן סיכון מסוים,0,2
9,8,נכון לקחת את הן,0,2
9,9,כאשר מדובר ב חוסן ה לאומי ש לנו נוכח אירועים ביטחוניים ש יתכן ו יתרחשו כאן,0,2
9,10,אין קואליציה ו אופוזיציה,0,2
9,11,כולנו עם א,0,2
10,0,ארהב ב הנהגת ה נשיא טראמפ מתייצבת מחדש ב הנהגת ה עולם ה חופשי ו חוזרת ל תפקיד ה שוטר ה עולמי,1,1
10,1,את הוא זנחה ב עצימת עיניים ב שמונה שנות ממשל אובמה קרי,0,2
10,2,שנים ארוכות התרענו,0,2
10,3,ה זהרנו,0,2
10,4,סיפקנו נתונים ו פעלנו בגלוי ו ב חשאי,0,2
10,5,שנים ארוכות עד ש ה אסימון נפל,0,2
10,6,אסור ש ל איראן תהיה יכולת גרעינית צבאית,0,2
10,7,אסור ש ל איראן תהיה יכולת טילית בליסטית ארוכת טווח,0,2
10,8,נשבענו למנוע זאת גם אם נישאר לבד,0,2
10,9,אני גאה ב גורמי ה ביטחון ש נטלו חלק ב ה מאמצים ה אדירים הללו ל אורך שנים ש הייתה ל אני ה זכות לקחת ב הם חלק ו אף להוביל,0,2
10,10,הערב אזרחי ישראל יודעים ש ארהב לא משאירה את אנחנו לבד,1,1
10,11,ב ה ערב ה זה אזרחי ישראל כולם,0,2
10,12,גם שותפים ל ה דרך ו גם יריבים פוליטיים חייבים להעריך את ה נחישות ו ה דבקות ב מטרה של ראהמ נתניהו ש הובילו ל כך,2,1
10,13,יתכן ו חוסננו ה אזרחי ו ה צבאי יידרשו לעמוד ב ה מבחן,0,2
10,14,אין ל אני ספק ש נוכל ל הוא כ חברה ו כ ה מדי,0,2
11,0,טראמפ החליט,1,0
11,1,מה צריך לעשות עכשיו,0,2
11,2,ה החלטה ה חד משמעית של ה נשיא טראמפ לפרוש מ הסכם ה גרעין עם איראן צריכה להיות תחילתו של סדר חדש,1,1
11,3,ה צעד ה בא הוא גיוס ה עולם כולו,0,2
11,4,כולל ה שותפות ה אחרות ל ה הסכם ש לא פרשו מן אנחנו,0,2
11,5,ל עיצוב מצב נכון יותר,0,2
11,6,תוך תיקון כל חסרונותיו של ה הסכם ה קיים,0,2
11,7,תיבלם ה תוקפנות ה איראנית כלפי ישראל ו מדינות אחרות ב ה איזור תיעצר תכנית פיתוח ה טילים של איראן,0,2
11,8,ו ישופרו ה סעיפים ה נוגעים ל ה תקופה ש אחרי פקיעת ה הסכם ה נוכחי,0,2
11,9,ל שם צריכה מדיניות ישראל ל ה כוון,0,2
11,10,ל ה זה אנחנו צריכים לרתום את אירופה ו לעזור לשכנע את רוסיה להצטרף,0,2
11,11,ל ה שם,0,2
11,12,ו ל החזרת ארהב ל תפקיד פעיל ו מוביל ב ה איזור,1,1
11,13,רק כך יהפוך ה צעד ה החלטי ש נקט היום נשיא ארהב ל תחילתו של עולם טוב יו,1,1
12,0,ה בטיח ו קיים,0,2
12,1,ה נשיא טראמפ הוא מנהיג עולמי בעל שיעור קומה ו חבר אמת של ישראל,1,1
12,2,תעשיית ה שקר ה איראנית ניסתה לחפות על תעשיית ה גרעין,0,2
12,3,טראמפ עשה את ה צעד ה ממשי ה ראשון ל שינוי ה מצב,1,1
12,4,ה דרך תהיה ארוכה ו אנו עלולים לשלם מחיר אך יש ל אנחנו בעל ברית רב עוצמה ב ה דרכנו להחזיר את ה שד ה איראני ל ה בקבוק,0,2
12,5,אבי אוחיון,0,2
12,6,ל ה ,0,2
13,0,אני מברך על הכרזתו של נשיא צכיה על העברת ה שגרירות ה צכית לירושלים,0,2
13,1,מימוש ה הכרזה ה זאת,0,2
13,2,ללא ספק,0,2
13,3,יביא גם מדינות נוספות ל ה לכת ב ה דרך ש התווה ה נשיא טראמפ ו להעביר את ה שגרירויות של הם ל ירושלים,1,1
13,4,אנחנו ב ה משרד ירושלים ו מורשת נעשה ה כל על מנת לסייע ו לזרז את ה מעבר,0,2
13,5,כבר למעלה משנה ש אנו,0,2
13,6,יחד עם משרד ה חוץ,0,2
13,7,מפעילים תוכנית בינלאומית נרחבת ל שיפור מעמדה ה בינלאומי של ירושלים,0,2
13,8,ו אין ספק ש תהליך העברת ה שגרירויות ה זרות לירושלים הוא צעד חשוב ב ה מאבק על ה מעמד של ירושלים כבירת מדינת ה יהודים ל אורך ה דור,0,2
14,0,נפגשתי היום ב יוסטון עם מזכיר ה אנרגיה ה אמריקאי,0,2
14,1,ריק פרי,0,2
14,2,הודיתי ל מזכיר פרי על החלטת נשיא ארהב להעביר את ה שגרירות ל ה ירושלים,1,1
14,3,ו פרי השיב,0,2
14,4,כי מה ש היה צריך לקרות מזמן,0,2
14,5,קורה עכשיו בזכות החלטתו ה אמיצה של ה נשיא טראמפ,1,1
14,6,ה מזכיר פרי הוסיף,0,2
14,7,כי ארהב ו ישראל שותפות,1,1
14,8,ו כי ה נשיא יעמוד ב התחייבויתו,1,1
14,9,ה מזכיר פרי בירך על ה התקדמות ב פיתוח שדות ה גז ה טבעי ב ישראל,0,2
14,10,ו על ייצוא ה גז מ ישראל ל ה מצרים,0,2
14,11,ביקשתי מ עמיתי לעודד חברות אנרגיה מרכזיות ב ה ארהב להשתתף ב ה מכרז ה בא ל חיפושי גז טבעי ו נפט ב ה ישראל,0,2
14,12,ה צפוי לצאת ב מהלך ה קיץ ה קרוב,0,2
14,13,סיכמנו להגביר את ה שתפ ב תחום הגנת ה סייבר ל מתקני אנרגיה,0,2
14,14,ו פרי הודיע ל אני,0,2
14,15,כי ב כוונתו להגיע ל ביקור ב ישראל עוד הש,0,2
15,0,ה נשיא טראמפ,1,0
15,1,תודה על ידידותך ה נפלאה,1,1
15,2,חיים צח,0,2
15,3,ל ה ,0,2
16,0,הנה מה ש לא מספרים ל כןם על נאומו ב כ נסת של סגן נשיא ארהב,1,0
16,1,מייקל פנס,0,2
16,2,ה נאום היה טוב ל ה ישראל,1,1
16,3,אבל פחות טוב ל ה קואליציה,1,-1
16,4,נאומו של פנס נקטע מדי דקות ספורות על ידי מחיאות כפיים ש ל אנחנו,1,1
16,5,של חברי הכנסת ו ה מוזמנים,1,0
16,6,ו לעתים אף נעמדנו על רגלינו ל אות כבוד ו ה ערכה,1,1
16,7,כל זה נמשך עד ה רגע ב הוא סגן נשיא ארהב אמר תחת ה נשיא טראמפ,1,0
16,8,ארהב נשארת מחויבת לחלוטין להשיג שלום בר קיימא בין ישראל לבין ה פלסטינים,1,1
16,9,אף אחד מ ה קואליציה לא העז לעמוד ו מחיאות ה כפיים מ ספסלי ה קואליציה נחלשו,1,-1
16,10,סגן ה נשיא המשיך ו אמר ב החלטתו,0,2
16,11,קרא טראמפ ב מילותיו ל כל ה צדדים לשמור על ה סטטוס קוו ב ה ירושלים,1,1
16,12,כולל ב הר ה בית ו ל רגע נדמה היה ל ה קואליציה ש חל שיבוש קל,1,1
16,13,אולי אפילו בלבול,1,0
16,14,ב נאומו של ה סגן,1,0
16,15,ו רק כאשר הוא המשיך ו אמר ה נשיא טראמפ ה בהיר שוב כי אם שני ה צדדים יסכימו,1,1
16,16,ארהב תתמוך ב ה פתרון שתי ה מדינות דממת מוות השתררה מסביב ל שולחן ה ממשלה ו ב ספסלי ה קואליציה,1,1
16,17,בעוד אנו נעמדים על רגלינו ו מוחאים כפיים,1,1
16,18,מבוכה רבה נרשמה ב ה מליאה כאשר ה אמת ה עירומה של ממשלת ישראל התגלתה ב ה אופן לא מתוכנן,1,-1
16,19,אבל כל כך מובהק,1,0
16,20,ב שפת ה גוף של חבריה,1,0
16,21,ל ה ממשלה ה זו אין שום רצון אמתי להניע תהליך מדיני כלשהו,1,-1
16,22,למעט המשך ה שקר ה לבן ו ה מוכר,0,2
16,23,ש הצהיב כבר מ תעתועי ה זמן,0,2
16,24,של משא ו מתן לשם משא ו מתן ו תו לא,0,2
16,25,כך ממשיך נתניהו להוביל ב ה כחש את נשיא ארצות ה ברית ו סגנו ו את ישראל סופה של ה ציונות,2,-1
16,26,דוברות הכנסת,0,2
16,27,יצחק הר,0,2
17,0,ל ה מזלנו,0,2
17,1,יש חיים מ חוץ ל ענייני ביטחון,0,2
17,2,מ נהרות ו טראמפ,1,0
17,3,ל ה משל,0,2
17,4,ה עולם ה מופלא של ים ה מלח,0,2
17,5,השבוע ב ועדת ה חינוך,0,2
17,6,ה תרבות ו ה ספורט של הכנסת,0,2
17,7,הצגנו מ יזם יפה ש משרדי מסייע ל הוא,0,2
17,8,ו ב הוא מאות ישראלים,0,2
17,9,ירדנים ו פלשתינים,0,2
17,10,יחד עם אמנים מ רחבי ה עולם,0,2
17,11,משתתפים ב ה שימור מ רחבי ה טבע ש שייכים ל ה כולנו,0,2
17,12,צפו ב ה סרטון ה מקסים,0,2
17,13,ש בת שלום,0,2
17,14,ה משרד ל שיתוף פעולה אזו,0,2
18,0,ישראל דוחה על ה סף את ה החלטה ה מגוחכת ב ה אום,0,2
18,1,ירושלים היא בירתנו תמיד הייתה,0,2
18,2,תמיד תהיה,0,2
18,3,אבל אני מעריך את ה עובדה ש מספר הולך ו גדל של מדינות סירבו להשתתף ב תיאטרון ה אבסורד ה זה,0,2
18,4,אני מעריך זאת ו אני מבקש להביע שוב את תודתי ל ה נשיא טראמפ ו ל שגרירה היילי,1,1
18,5,על עמידתם ה איתנה בעד ישראל ו בעד ה א,1,1
19,0,מדינת ישראל דוחה על ה סף את החלטת ה אום,0,2
19,1,עוד לפני ש התקבלה,0,2
19,2,ירושלים היא בירתנו ו נמשיך ל ה בנות ב היא,0,2
19,3,תודה ל נשיא טראמפ ו ל שגרירה היילי על ה התייצבות ה אמיצה של הם עם ישראל ו עם ה אמת,1,1
19,4,סופה של ה אמת לנצח,0,2
19,5,ו ידאו,0,2
19,6,רועי אברהם,0,2
19,7,ל ה עמ,0,2
19,8,בן פרץ,0,2
19,9,ל ה ,0,2
20,0,קולם של ה אלפים ב ה סכנין הוא רק חלק מקולם של מאות מיליונים ש יצאו ל ה רחובות ב כל רחבי ה עולם,0,2
20,1,טראמפ יחלוף,1,-1
20,2,ו אל קודס תישאר מושרשת ו איתנה ב ה אנשיה ש מתעקשים להשיג את חירו,0,2
21,0,שוחחתי עם נשיא ארהב דונלד טראמפ,1,0
21,1,דנו ב ה התפתחויות ה אזוריות ו ב סוגיות ביטחוניות ו ב ה ראשן איראן,1,0
21,2,הודיתי ל נשיא טראמפ על כוונתו להגביר את ה סנקציות נגד איר,1,1
22,0,היום מתקיימת ועידת ה יועצים ל ה ביטחון ל אומי של ארהב,0,2
22,1,רוסיה ו ישראל,0,2
22,2,זו ה פעם ה ראשונה ב היא ראשי ה מעצמות ה גדולות ב ה עולם שולחים את יועציהם ה בכירים ביותר ל ביטחון לאומי ל ה בירתנו,0,2
22,3,ה ארוע מעיד על מערכת ה יחסים ה אינטימית ו ה קרובה של רהמ נתניהו עם נשיא ארהב טראמפ ו נשיא רוסיה פוטין,1,1
22,4,נכס אסטרטגי ל מדינת ישראל,1,1
22,5,ב נימין נתניהו,2,0
22,6,דבריי ב ה ערוץ ה כנ,0,2
23,0,ביקור ראשון כ ה שר חוץ ב ה ארהב,0,2
23,1,ב ה פגישה עם גייסון גרינבלט,0,2
23,2,נציגו ה מיוחד של נשיא ארהב דונלד טראמפ,1,0
23,3,ש מארח את אני ב ביתו,0,2
23,4,דנו ב איומי איראן,0,2
23,5,ב ה מצב ב ה עזה,0,2
23,6,ב ועידת בחריין ו ב ה מהלכים ש מובילה ארהב ב ה אזור,0,2
23,7,ו ב שיתוף ה פעולה בין ה מדינות,0,2
23,8,יחסי ארהב ו ישראל חזקים מ אי פ,1,0
24,0,כאן תקום תחנת הרכבת ה כותל הר ה בית עש דונלד טראמפ נשיא ארהב,1,0
24,1,ש עשה הסטוריה ו הכיר ב ירושלים כ בירת ישראל,1,1
24,2,ב יום ה עצמאות ה קרוב נכריז רשמית על שם ה תחנה,0,2
24,3,מנהרת ה רכבת ה מהירה ל ירושלים תימשך מ תחנת נבון עד ל פאתי ה עיר ה עתיקה ו שם תוקם ה תח,0,2
25,0,לא חקירות,0,2
25,1,לא צוללות,0,2
25,2,ו אפילו לא תכנית טראמפ,1,0
25,3,ל מי ש שכח,0,2
25,4,מערכת ה בחירות ה זו החלה בגלל עזה,0,2
25,5,כל עוד נתעלם מ שגרת ה בלונים,0,2
25,6,ה התפרעויות ו ה מרגמות ב ה עוטף,0,2
25,7,כך נמצא את הם רודפים את אנחנו ו הופכים את כל ישראל לעוטף עזה,0,2
25,8,רגע לפני ש ה שמאל מוציא ל ה דרך התנתקות 2,0,2
25,9,כדאי לבחון את תוצאות ה התנתקות ה קוד,0,2
26,0,נפגשתי הערב עם ה יועץ ל ה ביטחון ל אומי של ארהב,0,2
26,1,ידידי גון ב ה ולטון,0,2
26,2,הודיתי ל הוא ו ל ממשל טראמפ על ה תמיכה ה אדירה ב ה ישראל,1,1
26,3,מחר נבקר יחד ב רמת ה גולן ש חשובה מאוד ל ביטחוננו,1,0
26,4,לעולם לא ניסוג מ רמת הגולן ו חשוב ש כל ה מדינות יכירו ב ריבונותה של ישראל ב רמת ה גו,0,2
27,0,פגישה חשובה עם ה שליח ה מיוחד של ארהב ל ענייני איראן,0,2
27,1,ב ה ריאן ה וק,0,2
27,2,קידמנו נושאים חשובים ו בירכתי את ה נשיא טראמפ ו את הוא על הטלת ה סנקציות ה קשות על איראן ה צעד ה משמעותי ביותר מול ה כוח ה תוקפני ביותר ב ה אזור,1,1
27,3,עמוס בן גרשום,0,2
27,4,ל ה ,0,2
28,0,שנים ש אני קורא ל חידוש ה סנקציות ב מלואן נגד משטר ה טרור ה רצחני ב איראן ש מסכן את ה עולם כולו,0,2
28,1,ה אפקט של ה סנקציות ה ראשוניות כבר מורגש ה ריאל ב ה שפל,0,2
28,2,כלכלת איראן ב שפל ואנחנו רואים את ה תוצאות כבר ב ה שטח,0,2
28,3,תודה ל אתה ה נשיא טראמפ על ה מהלך ה היסטורי,1,1
28,4,ה סנקציות אכן מגיע,1,0
29,0,ש נותן ל אנחנו את ה תחושה ש פוטין אצלו ב יד ימין ו טראמפ ב ה יד ש מ אל,1,0
29,1,זה את הוא ביבי ש התחנן ב ה פני נשיא מצרים,2,-1
29,2,ש יבקש מאבו מ אזן,0,2
29,3,ש נגיע ל ה איזו ש היא ה סדרה,0,2
29,4,לא ל ה הסכם,0,2
29,5,חס ו חלילה,0,2
29,6,ו לא ל ה הסדר רק הסדרה,0,2
29,7,בשביל לשנות את ה מציאות צריך מנהיגות,0,2
29,8,צריך מנהיג ש יודע להוביל מהלכים ל טובת ה אינטרס ה ישראלי,0,2
29,9,ו לא מנהיג ש מתחנן ש יעשו ל אנחנו טוב,0,2
30,0,לפני שנתיים הובלתי הפגנה יחד עם מאות אנשים מול מועצת זכויות ה טרוריסטים של ה אום ש הפכה ל ה מוסד אנטישמי ו מוקד ל שנאת יהודים,0,2
30,1,נפגשתי אז גם עם שגריר ארהב ל ה מועצה כדי לקרוא ל פרישה מיידית של ארהב מ ה מוסד ה מקולקל ה זה,0,2
30,2,אני מברך הבוקר את ה נשיא טראמפ על ה עמידה לצד ישראל,1,1
30,3,ו מחזק את מילותיה של ה שגרירה ניקי היילי,0,2
30,4,ה התמקדות ה בלתי פרופורציונלית ו ה עוינות ה בלתי נגמרת של ה מועצה כלפי ישראל מהווים הוכחה חותכת ל כך ש היא פועלת מ מניע פוליטי ו לא מתוך ה גנה על זכויות א,0,2
31,0,תהליך מדהים מתחיל היום ב ה עולם,0,2
31,1,ו ה לוואי ש יגיע גם אל אנחנו,0,2
31,2,ל ה איומים ב נשק גרעיני מ איראן או קוריאה ה צפונית אין מקום ב ה עולם ה מערבי,0,2
31,3,נפגשתי כעת עם שגריר קוריאה ה דרומית ב ה ישראל,0,2
31,4,הבעתי ב פניו תקווה ש ה הסכמות ש נחתמו היום בין קוריאה ה צפונית ל ארצות ה ברית יובילו ל ה שקט ה מיוחל ב חצי ה אי ה קוריאני ו ב ה עולם כולו,1,1
31,5,לישראל ו קוריאה ה דרומית הרבה ב משותף,0,2
31,6,שתיהן מדינות מתפתחות ו חדשניות ש מאוימות ב נשק גרעיני,0,2
31,7,כל אחת מ כיוון אחר,0,2
31,8,אני מקווה ש ה תהליך ש מתחיל היום ה נשיא טראמפ יצלח ו יגיע גם ל ה מזרח ה תיכ,1,1
32,0,אמרתי ב ה ראיון ל,0,2
32,1,החלטתו של ה נשיא טראמפ מכירה ב אמת היסטורית ירושלים היא בירת ישראל כבר 3,1,1
32,2,000 שנה,0,2
32,3,מ אז ימי דוד ה מלך,0,2
32,4,אנו מדברים כעת עם מדינות נוספות ש שוקלות ב ה רצינות לומר בדיוק את מה ש אמרה ארהב ו להעביר את שגרירויותיהן ל ירושל,1,1
33,0,מ משל אובאמה יצר נזק עצום ל ארהב ו בעלות בריתה בשל מדיניות חוץ מנותקת ו שגויה,0,2
33,1,היום מפורסם כי אובאמה השתיק מהלך ל עצירת חזבאללה ו שליחיו מ להבריח סמים ל ארהב רק כדי ש זה לא יפגע ב הסכם ה גרעין ה גרוע ש אל הוא הגיע עם מדינת ה טרור איראן,0,2
33,2,צדק נתניהו ב עמידתו ה נחושה כנגד מדיניות ה חוץ של אובמה,2,1
33,3,ב משמרת של טראמפ חייבים לת,1,0
34,0,כולנו התרגשנו לשמוע את ה הצהרה ה היסטורית של ה נשיא טראמפ על ה הכרה ב ה ירושלים כ בירת ישראל,1,1
34,1,אנו כבר נמצאים ב ה מגעים עם מדינות אחרות ש יכירו הכרה דומה,0,2
34,2,אין ל אני ספק ש יהיה מעבר של שגרירויות רבות ל ה ירושלים,0,2
34,3,הגיע ה זמן,0,2
34,4,רועי אברהם,0,2
34,5,ל ה עמ,0,2
34,6,בן פרץ,0,2
34,7,ל ה ,0,2
35,0,אני מברך את ה נשיא טראמפ על ה זכות ה גדולה ש היתה ל הוא ב פרסום הודעה היסטורית על הכרה אמריקאית ב ירושלים כ בירת ישראל ו על ה הנחיה להיערך ל העברת ה שגרירות ה אמריקאית ל ה ירושלים,1,1
35,1,ב ה הודעה זו,0,2
35,2,דווקא ב שנת ה יובל ל ה איחוד ירושלים,0,2
35,3,הפך ה נשיא ה אמריקאי ל שותף פעיל ב ה מהלך ה היסטורי של חזרת עם ישראל ל ה ציון,1,1
35,4,אנחנו כ משרד ירושלים נשמח לסייע ב כל דרך אפשרית ל מחלקת ה מדינה לקדם את ה מעבר ה זה מהר כ כל האפ,0,2
36,0,תכנית טראמפ עלולה להיות מגש ה כסף ל כניסת גנץ ו עמיר פרץ ל ה ממשלה,1,-1
36,1,ימינה חזקה היא ה דרך ה יחידה ל הקמת ממשלת ימין,0,2
36,2,צפו ו ש,0,2
